,horizon,mse,rmse,mae,mape,mdape,smape,coverage
541,31 days 13:00:00,11423062.615390673,3379.8021562497815,1135.789205044026,0.3352508855700941,0.12357901919487188,0.24228495403671008,0.6680122930747381
542,31 days 14:00:00,11446755.975801658,3383.3054807099015,1135.8481642879651,0.3351951075121838,0.12339686925614768,0.24219382831412536,0.6680866759721814
543,31 days 15:00:00,11470194.66494684,3386.7675835443506,1135.9096428946518,0.3351156829574577,0.12335931822024396,0.2420862187132892,0.6682339112547752
544,31 days 16:00:00,11493504.240352485,3390.207108769682,1135.9810020460861,0.3350276954895977,0.12328912548429279,0.2419649402815927,0.6683918601234204
545,31 days 17:00:00,11517191.139899569,3393.698740297902,1136.0531780969604,0.33494408744678134,0.12327578460284075,0.2418333169962445,0.6685048119306494
546,31 days 18:00:00,11541885.119433701,3397.3350025326763,1136.1538453491175,0.33488726972897276,0.12325853469212988,0.24170180240102734,0.6686636791066706
547,31 days 19:00:00,11567063.142208077,3401.0385387713673,1136.315566016111,0.3348657675849761,0.12325248469391126,0.24158503191110442,0.6686949015574494
548,31 days 20:00:00,11591791.187213995,3404.671964699976,1136.4870192567655,0.33485427946418983,0.12321784385051532,0.24147744702431603,0.6685296062297973
549,31 days 21:00:00,11615956.98048412,3408.2190335252985,1136.6900513173111,0.3348575458557008,0.12325751664226241,0.2413908085979485,0.668479711529043
550,31 days 22:00:00,11639510.88968251,3411.672740706897,1136.8857299105284,0.3348670975143846,0.12332925293366695,0.24132541816167075,0.6684699162503672
551,31 days 23:00:00,11662745.352018895,3415.0761853901436,1137.0783176698503,0.334896797976314,0.12336681190850826,0.24128341243123733,0.6684249191889509
552,32 days 00:00:00,11686107.58960111,3418.494930462982,1137.3631504213179,0.3349745936235065,0.12341910907172371,0.2412757453521584,0.6682767655989812
553,32 days 01:00:00,11710424.221830437,3422.049710601884,1137.7404231346059,0.3350575938360686,0.12340587136479053,0.24127107704193215,0.6683193138407287
554,32 days 02:00:00,11733081.25081666,3425.358557993113,1137.9890972302699,0.3351627914928668,0.12348394905384169,0.24127539473194845,0.6683643109021451
555,32 days 03:00:00,11755212.281690685,3428.5875053279133,1138.2223895218447,0.3352803137200106,0.12364730925945687,0.2412924931230403,0.668369208541483
556,32 days 04:00:00,11776873.50977926,3431.744965725055,1138.4436585412373,0.33539969233372713,0.12376442721185524,0.24131565576956818,0.6682988049760016
557,32 days 05:00:00,11798091.866070036,3434.8350566031604,1138.6440758846475,0.3355192255203105,0.12383699956163191,0.24133810407402634,0.6681227960622981
558,32 days 06:00:00,11818662.705365323,3437.82819602221,1138.8300908391286,0.33561785732117716,0.1238775607123396,0.24135664735629686,0.667959031246939
559,32 days 07:00:00,11838238.290715039,3440.674104113181,1138.9711320099454,0.33568852141901184,0.12392894609052739,0.24136574096147131,0.6678681188167304
560,32 days 08:00:00,11856825.06652289,3443.374081699938,1139.1142713057275,0.3357362221405909,0.12394217574362615,0.24137614629534954,0.6678935253207954
561,32 days 09:00:00,11875406.610438898,3446.071184760828,1139.2590115427301,0.3357766849144317,0.12397761071514718,0.24138084993338038,0.6678518953864238
562,32 days 10:00:00,11894654.285835354,3448.862752536748,1139.383325100342,0.3358124642725871,0.12400848204389955,0.2413710323487965,0.6674958982270545
563,32 days 11:00:00,11914518.818774965,3451.741418295259,1139.4509051524126,0.3358298478859888,0.124058992196344,0.2413386661441092,0.667345295817416
564,32 days 12:00:00,11934872.92193962,3454.6885419585396,1139.4337599748878,0.33580915368892206,0.12406334920281017,0.24126176659265183,0.6673976393378392
565,32 days 13:00:00,11955694.097182233,3457.700695141532,1139.3430813015364,0.3357491915188689,0.12402787868113516,0.24112682276833003,0.6676455823293174
566,32 days 14:00:00,11976513.25270484,3460.7099347828675,1139.2029067122332,0.3356546362883875,0.12397761071514718,0.24095363818366272,0.6679106670584778
567,32 days 15:00:00,11997387.953552613,3463.7245781892957,1139.083709063575,0.33554838520440333,0.12390980679458288,0.2407681584326626,0.6680882064844744
568,32 days 16:00:00,12018365.762596954,3466.751471132154,1139.0109855782364,0.3354462310460958,0.12386365003566158,0.24058369192131157,0.6681855470663141
569,32 days 17:00:00,12038994.446743956,3469.725413738666,1138.9640086849215,0.3353494145215328,0.12377122021782258,0.24040648790597938,0.668519504848663
570,32 days 18:00:00,12059041.124572508,3472.6130110584604,1138.908840719083,0.3352461708414233,0.12368654969856897,0.24022841010554008,0.6687487755901655
571,32 days 19:00:00,12078426.308245914,3475.4030425615265,1138.7348209782642,0.335128806294746,0.12366759103941548,0.24003094435328975,0.6689149892251934
572,32 days 20:00:00,12097110.469226897,3478.0900605399647,1138.487336904967,0.3350022426820656,0.12351739597028452,0.239828910561668,0.6692244588108532
573,32 days 21:00:00,12115619.195229819,3480.749803595458,1138.3054290453622,0.3348967328319744,0.12343607641077864,0.23965467170034752,0.6695813742775982
574,32 days 22:00:00,12133898.515395584,3483.374587292556,1138.173100540322,0.33480109448938755,0.12341222288053864,0.2395069242319909,0.6698277867567832
575,32 days 23:00:00,12151951.339297695,3485.9649079268847,1138.0814835845904,0.33471851440403677,0.12340277656509496,0.23938656905901828,0.6699734915270839
576,33 days 00:00:00,12169652.222295249,3488.502862589516,1138.0367274710636,0.33464556836461756,0.12335931822024396,0.23929991508435916,0.6700111421294935
577,33 days 01:00:00,12186686.35363626,3490.943476144559,1137.9358959658812,0.33456481964661555,0.1232660216973882,0.23922383671863923,0.670136338035067
578,33 days 02:00:00,12203690.373289159,3493.3780747707738,1137.8304999480476,0.3344836212666874,0.12326199121811288,0.23916171417386684,0.6703245910471153
579,33 days 03:00:00,12220463.54685806,3495.777960176827,1137.7388376449474,0.3344289891482538,0.1232640764700057,0.23911788247292462,0.6704825399157607
580,33 days 04:00:00,12236855.67079915,3498.1217347026604,1137.6502747327445,0.3343829748002357,0.12332925293366695,0.23908337750168668,0.6707182388088941
581,33 days 05:00:00,12253098.189204384,3500.4425704765367,1137.581295770466,0.3343510667042086,0.12338963033169273,0.23905845185552532,0.6708835341365462
582,33 days 06:00:00,12269213.680281432,3502.7437360277204,1137.4994378817216,0.33432297267473293,0.12340587136479053,0.23903000465536314,0.6709735282593791
583,33 days 07:00:00,12285181.823002351,3505.0223712556176,1137.4064148180707,0.33429994946209196,0.12343607641077864,0.23899986025475395,0.6711060706239592
584,33 days 08:00:00,12301151.878849862,3507.2997988267075,1137.3577397176343,0.3342945609701038,0.12348394905384169,0.23897965988976275,0.6711642300910962
585,33 days 09:00:00,12317197.937445054,3509.5865764282057,1137.369651082351,0.33430472437335024,0.1235297505978418,0.2389669270985599,0.6711020912919973
586,33 days 10:00:00,12333281.213246506,3511.877163746834,1137.3405210126289,0.33429245482333697,0.12361425468098645,0.23892983847185137,0.6711783108041923
587,33 days 11:00:00,12349499.734531013,3514.1855008708653,1137.2274548430473,0.33424182112733963,0.12365976007272934,0.2388388735300828,0.6711357625624449
588,33 days 12:00:00,12365874.378358036,3516.514521277857,1137.114937442604,0.33418347399849363,0.1236232667366112,0.2387178574163005,0.6711930037222058
589,33 days 13:00:00,12382109.651884705,3518.822196685235,1136.9386126737,0.33410219984984524,0.12366397679360508,0.23854697994682603,0.6713959496522677
590,33 days 14:00:00,12399160.595912304,3521.244182943339,1136.9274466312802,0.33403981079660244,0.12367984443038516,0.23838218981325976,0.6713246277794104
591,33 days 15:00:00,12416278.61286764,3523.674021936144,1136.871593202902,0.3339561903033226,0.12368369154070147,0.23818757339828928,0.6715823660495641
592,33 days 16:00:00,12433411.977949971,3526.1043628840557,1136.8309733573865,0.3338744636700125,0.12367984443038516,0.23799133187777438,0.6717051131354687
593,33 days 17:00:00,12450113.932338417,3528.471897626282,1136.7701146342006,0.3337928120915217,0.12366759103941548,0.23779650301597915,0.6717354172788715
594,33 days 18:00:00,12466554.591500834,3530.800842797684,1136.7229317009599,0.3337313642986916,0.12368369154070147,0.23761240814521176,0.6715177784307964
595,33 days 19:00:00,12482411.077152416,3533.045580961618,1136.7222816116828,0.33367466539665047,0.12377357261748254,0.2374389081379604,0.6712649377999804
596,33 days 20:00:00,12498109.788139326,3535.2665795013713,1136.6979441141893,0.3336196178189176,0.12385345215772009,0.2372657118058364,0.6712150430992262
597,33 days 21:00:00,12513478.035907941,3537.439474522206,1136.6270728562463,0.33355899698749947,0.12392894609052739,0.2370911594132868,0.6715343079635615
598,33 days 22:00:00,12528820.913845276,3539.6074519422737,1136.5168853759142,0.3334967696386491,0.12398458123978132,0.23691909803862454,0.6716399133117836
599,33 days 23:00:00,12543223.328328537,3541.641332536164,1136.2531029223337,0.3334135003902302,0.12394217574362615,0.23673477175593605,0.6718208198648251
600,34 days 00:00:00,12557283.386295076,3543.6257401558473,1135.9957680321183,0.33331532231811606,0.12400848204389955,0.2365762069790563,0.6719264252130472
601,34 days 01:00:00,12570740.111455807,3545.52395443266,1135.6992003416801,0.33320381672280036,0.12402787868113516,0.23643730549648417,0.6719264252130472
602,34 days 02:00:00,12583789.565510979,3547.363748688733,1135.4156780228298,0.33309787978496175,0.12405076202517304,0.23632805251618075,0.6718633681065725
603,34 days 03:00:00,12596567.706469487,3549.164367350361,1135.1812634256537,0.3330064402338694,0.12398458123978132,0.23625454721229788,0.6718780610245862
604,34 days 04:00:00,12609020.990594704,3550.918330600509,1134.9506057991694,0.3329202574634527,0.1240129415172106,0.23620241966554037,0.6719934616514841
605,34 days 05:00:00,12621404.169665623,3552.6615613741797,1134.7447060509649,0.33285030225983486,0.1240129415172106,0.23616291068271095,0.6720032569301597
606,34 days 06:00:00,12633826.079555135,3554.4093854753332,1134.5624301272205,0.3328020583537562,0.12397884888235505,0.23612943007650455,0.6720556004505829
607,34 days 07:00:00,12646349.831198307,3556.170669582424,1134.4283558817099,0.3327824935477178,0.1240947121854051,0.23610295335835996,0.6719221397786267
608,34 days 08:00:00,12659168.1805162,3557.9724816974344,1134.3170177171053,0.33277631789656326,0.12413259267528372,0.23606457795081645,0.6719098956802821
609,34 days 09:00:00,12671884.076684557,3559.7589913763204,1134.2223512093567,0.33276645068575195,0.12415074331938844,0.23601155822585143,0.6717675580370263
610,34 days 10:00:00,12684370.98715782,3561.5124578130876,1134.1168164174835,0.33273922680712564,0.12415493224883706,0.23593129045690275,0.6715548168282887
611,34 days 11:00:00,12696683.407332968,3563.240576684792,1133.8448693662308,0.3326541574646085,0.12416781286182976,0.23578002426633485,0.6714819644431383
612,34 days 12:00:00,12709102.129475929,3564.982767065772,1133.450708344896,0.3325188033962021,0.12409750754080047,0.23556311108475506,0.6716497085904595
613,34 days 13:00:00,12721774.182719454,3566.7596194192083,1132.9708828025105,0.3323398850893778,0.12397734035482265,0.23529017785085113,0.672050702811245
614,34 days 14:00:00,12734412.344596224,3568.5308383978168,1132.579601191426,0.33216182687355245,0.12381268929739794,0.23502248142466525,0.672273239298658
615,34 days 15:00:00,12747027.37638321,3570.2979394419185,1132.2834642091095,0.3319869431729611,0.12377126809707462,0.23476626134820683,0.6726038299539622
616,34 days 16:00:00,12760078.352280054,3572.125187095219,1132.1103125726395,0.3318583287138424,0.12377825674683778,0.23453742371273065,0.6727265770398667
617,34 days 17:00:00,12773141.104695754,3573.953148083471,1132.000949135408,0.33175757922377475,0.12379148117319277,0.23432371686335435,0.67271923058086
618,34 days 18:00:00,12786007.41239517,3575.7527057103894,1131.9347323657423,0.33167035408490386,0.12381023572102498,0.23412203994552552,0.6726546429620923
619,34 days 19:00:00,12798404.309758218,3577.4857525583825,1131.7900395252384,0.3315743960442846,0.12386972719721619,0.2339060767361858,0.6725827088843178
620,34 days 20:00:00,12810682.08824468,3579.201319881948,1131.5587128229301,0.33146690141549895,0.12377126809707462,0.23367213916112842,0.672603217749045
621,34 days 21:00:00,12822612.69849299,3580.8675901927722,1131.279917974525,0.33136380626128337,0.12374643054554373,0.2334386696468338,0.6727489225193457
622,34 days 22:00:00,12834938.89689766,3582.588295757365,1131.0076651898796,0.3313003072250584,0.12366397679360508,0.2332146907533212,0.673068187383681
623,34 days 23:00:00,12846412.393537534,3584.189224013924,1130.6111308289262,0.33116407209384247,0.1236232667366112,0.23296996106121542,0.6731009403467528
624,35 days 00:00:00,12857706.371776974,3585.764405503654,1130.1675453581795,0.33100621421808374,0.12361276625838777,0.2327243580803621,0.6731434885885003
625,35 days 01:00:00,12868415.068216888,3587.257318372476,1129.662460190341,0.33083135676249614,0.12361276625838777,0.23247589337607083,0.673261338035067
626,35 days 02:00:00,12878964.006401157,3588.727351917551,1129.2813232856872,0.3306779983112092,0.12358234215216887,0.2322876249674786,0.6734872416495249
627,35 days 03:00:00,12889099.821271589,3590.139248172916,1128.9157565740054,0.3305341295141019,0.12353388358428322,0.23212950022319662,0.6736427416985012
628,35 days 04:00:00,12898863.840256857,3591.4988292155763,1128.5784388563304,0.3303977584619957,0.12351576888069063,0.2319946343754771,0.6736926363992556
629,35 days 05:00:00,12908338.32352334,3592.817602317621,1128.2402054389463,0.3302681664959501,0.12351576888069063,0.23186582083216406,0.6737777328827506
630,35 days 06:00:00,12917333.89298921,3594.069266581991,1127.8953642932017,0.3301446847060696,0.1236232667366112,0.23173658317054355,0.6738603805465766
631,35 days 07:00:00,12925678.18922354,3595.229921607732,1127.587311119987,0.3300398666749604,0.12366495509078275,0.23161802455184408,0.6737220222352827
632,35 days 08:00:00,12933293.34465468,3596.2888294260624,1127.3692380459374,0.3299576466532129,0.12371189264807428,0.23152221676756762,0.6735640733666374
633,35 days 09:00:00,12941182.109137684,3597.385454623633,1127.1191888814483,0.32986374820715464,0.12380293251250259,0.2313948419096836,0.6734667327847977
634,35 days 10:00:00,12949470.481515018,3598.537269713212,1126.79848072702,0.32973792703702265,0.12380293251250259,0.23122305344878188,0.6734749975511802
635,35 days 11:00:00,12958269.251578728,3599.7596102488187,1126.295962086418,0.32955030073438196,0.12377825674683778,0.23097704556239484,0.673510199333921
636,35 days 12:00:00,12967610.643370317,3601.0568786635845,1125.730174223343,0.32933444477497403,0.12376623231722464,0.23068935742327082,0.673654985796846
637,35 days 13:00:00,12977359.517819583,3602.4102373021847,1125.1547692347767,0.32910120082370087,0.12374647012220327,0.23037865624341095,0.6739831276324811
638,35 days 14:00:00,12987490.94080856,3603.8161635700235,1124.6440484235527,0.3288766986270466,0.12366006825936023,0.2300830871851394,0.6742736188657067
639,35 days 15:00:00,12997854.291333266,3605.253706930105,1124.1827648556189,0.3286624946409705,0.12361276625838777,0.229802523662404,0.6741499534724262
640,35 days 16:00:00,13008407.680869484,3606.717022566296,1123.7449688735403,0.32845787120116726,0.12352781390522437,0.22953187939037864,0.6741621975707709
641,35 days 17:00:00,13019073.497954627,3608.1953242520876,1123.3285592835105,0.3282608395572586,0.12349423829069642,0.2292687330316983,0.6740868963659515
